D:\fansub\Kyoukai-no-Kanata\02\Kyoukai 02 - TS (senki).ass
time,total_image_size,largest_image_size,image_count,time_benchmark
0:00:00.00,0,0,0,0.000000
0:00:00.04,0,0,0,0.000000
0:00:00.08,0,0,0,0.000000
0:00:00.12,0,0,0,0.000000
0:00:00.16,0,0,0,0.000000
0:00:00.20,0,0,0,0.000000
0:00:00.24,0,0,0,0.000000
0:00:00.28,0,0,0,0.000000
0:00:00.32,0,0,0,0.000000
0:00:00.36,0,0,0,0.000000
0:00:00.41,0,0,0,0.000000
0:00:00.45,0,0,0,0.000000
0:00:00.49,0,0,0,0.000000
0:00:00.53,0,0,0,0.000000
0:00:00.57,0,0,0,0.000000
0:00:00.61,0,0,0,0.000000
0:00:00.65,0,0,0,0.000000
0:00:00.69,0,0,0,0.000000
0:00:00.73,0,0,0,0.000000
0:00:00.77,0,0,0,0.000000
0:00:00.82,0,0,0,0.000000
0:00:00.86,0,0,0,0.000000
0:00:00.90,0,0,0,0.000000
0:00:00.94,0,0,0,0.000000
0:00:00.98,0,0,0,0.000000
0:00:01.02,0,0,0,0.000000
0:00:01.06,0,0,0,0.000000
0:00:01.10,0,0,0,0.000000
0:00:01.14,0,0,0,0.000000
0:00:01.18,0,0,0,0.000000
0:00:01.23,0,0,0,0.000000
0:00:01.27,0,0,0,0.000000
0:00:01.31,0,0,0,0.000000
0:00:01.35,0,0,0,0.000000
0:00:01.39,0,0,0,0.000000
0:00:01.43,0,0,0,0.000000
0:00:01.47,0,0,0,0.000000
0:00:01.51,0,0,0,0.000000
0:00:01.55,0,0,0,0.000000
0:00:01.59,0,0,0,0.000000
0:00:01.64,0,0,0,0.000000
0:00:01.68,0,0,0,0.000000
0:00:01.72,0,0,0,0.000000
0:00:01.76,0,0,0,0.000000
0:00:01.80,0,0,0,0.000000
0:00:01.84,0,0,0,0.000000
0:00:01.88,0,0,0,0.000000
0:00:01.92,0,0,0,0.000000
0:00:01.96,0,0,0,0.000000
0:00:02.00,0,0,0,0.000000
0:00:02.05,0,0,0,0.000000
0:00:02.09,0,0,0,0.000000
0:00:02.13,0,0,0,0.000000
0:00:02.17,0,0,0,0.000000
0:00:02.21,0,0,0,0.000000
0:00:02.25,0,0,0,0.000000
0:00:02.29,0,0,0,0.000000
0:00:02.33,0,0,0,0.000000
0:00:02.37,0,0,0,0.000000
0:00:02.41,0,0,0,0.000000
0:00:02.46,0,0,0,0.000000
0:00:02.50,0,0,0,0.000000
0:00:02.54,0,0,0,0.000000
0:00:02.58,0,0,0,0.000000
0:00:02.62,0,0,0,0.000000
0:00:02.66,0,0,0,0.000000
0:00:02.70,0,0,0,0.000000
0:00:02.74,0,0,0,0.000000
0:00:02.78,0,0,0,0.000000
0:00:02.82,0,0,0,0.000000
0:00:02.87,0,0,0,0.000000
0:00:02.91,0,0,0,0.000000
0:00:02.95,0,0,0,0.000000
0:00:02.99,0,0,0,0.000000
0:00:03.03,0,0,0,0.000000
0:00:03.07,0,0,0,0.000000
0:00:03.11,0,0,0,0.000000
0:00:03.15,0,0,0,0.000000
0:00:03.19,0,0,0,0.000000
0:00:03.23,0,0,0,0.000000
0:00:03.28,0,0,0,0.000000
0:00:03.32,0,0,0,0.000000
0:00:03.36,0,0,0,0.000000
0:00:03.40,0,0,0,0.000000
0:00:03.44,0,0,0,0.000000
0:00:03.48,0,0,0,0.000000
0:00:03.52,0,0,0,0.000000
0:00:03.56,0,0,0,0.000000
0:00:03.60,0,0,0,0.000000
0:00:03.64,0,0,0,0.000000
0:00:03.69,0,0,0,0.000000
0:00:03.73,0,0,0,0.000000
0:00:03.77,0,0,0,0.000000
0:00:03.81,0,0,0,0.000000
0:00:03.85,0,0,0,0.000000
0:00:03.89,0,0,0,0.000000
0:00:03.93,0,0,0,0.000000
0:00:03.97,0,0,0,0.000000
0:00:04.01,0,0,0,0.000000
0:00:04.05,0,0,0,0.000000
0:00:04.10,0,0,0,0.000000
0:00:04.14,0,0,0,0.000000
0:00:04.18,0,0,0,0.000000
0:00:04.22,0,0,0,0.000000
0:00:04.26,0,0,0,0.000000
0:00:04.30,0,0,0,0.000000
0:00:04.34,0,0,0,0.000000
0:00:04.38,0,0,0,0.000000
0:00:04.42,0,0,0,0.000000
0:00:04.46,0,0,0,0.000000
0:00:04.51,0,0,0,0.000000
0:00:04.55,0,0,0,0.000000
0:00:04.59,0,0,0,0.000000
0:00:04.63,0,0,0,0.000000
0:00:04.67,0,0,0,0.000000
0:00:04.71,0,0,0,0.000000
0:00:04.75,0,0,0,0.000000
0:00:04.79,0,0,0,0.000000
0:00:04.83,0,0,0,0.000000
0:00:04.87,0,0,0,0.000000
0:00:04.92,0,0,0,0.000000
0:00:04.96,0,0,0,0.000000
0:00:05.00,0,0,0,0.000000
0:00:05.04,0,0,0,0.000000
0:00:05.08,0,0,0,0.000000
0:00:05.12,0,0,0,0.000000
0:00:05.16,0,0,0,0.000000
0:00:05.20,0,0,0,0.000000
0:00:05.24,0,0,0,0.000000
0:00:05.28,0,0,0,0.000000
0:00:05.33,0,0,0,0.000000
0:00:05.37,0,0,0,0.000000
0:00:05.41,0,0,0,0.000000
0:00:05.45,0,0,0,0.000000
0:00:05.49,0,0,0,0.000000
0:00:05.53,0,0,0,0.000000
0:00:05.57,0,0,0,0.000000
0:00:05.61,0,0,0,0.000000
0:00:05.65,0,0,0,0.000000
0:00:05.69,0,0,0,0.000000
0:00:05.74,0,0,0,0.000000
0:00:05.78,0,0,0,0.000000
0:00:05.82,0,0,0,0.000000
0:00:05.86,0,0,0,0.000000
0:00:05.90,0,0,0,0.000000
0:00:05.94,0,0,0,0.000000
0:00:05.98,0,0,0,0.000000
0:00:06.02,0,0,0,0.000000
0:00:06.06,0,0,0,0.000000
0:00:06.10,0,0,0,0.000000
0:00:06.15,0,0,0,0.000000
0:00:06.19,0,0,0,0.000000
0:00:06.23,0,0,0,0.000000
0:00:06.27,0,0,0,0.000000
0:00:06.31,0,0,0,0.000000
0:00:06.35,0,0,0,0.000000
0:00:06.39,0,0,0,0.000000
0:00:06.43,0,0,0,0.000000
0:00:06.47,0,0,0,0.000000
0:00:06.51,0,0,0,0.000000
0:00:06.56,0,0,0,0.000000
0:00:06.60,0,0,0,0.000000
0:00:06.64,0,0,0,0.000000
0:00:06.68,0,0,0,0.000000
0:00:06.72,0,0,0,0.000000
0:00:06.76,0,0,0,0.000000
0:00:06.80,0,0,0,0.000000
0:00:06.84,0,0,0,0.000000
0:00:06.88,0,0,0,0.000000
0:00:06.92,0,0,0,0.000000
0:00:06.97,0,0,0,0.000000
0:00:07.01,0,0,0,0.000000
0:00:07.05,0,0,0,0.000000
0:00:07.09,0,0,0,0.000000
0:00:07.13,0,0,0,0.000000
0:00:07.17,0,0,0,0.000000
0:00:07.21,0,0,0,0.000000
0:00:07.25,0,0,0,0.000000
0:00:07.29,0,0,0,0.000000
0:00:07.33,0,0,0,0.000000
0:00:07.38,0,0,0,0.000000
0:00:07.42,0,0,0,0.000000
0:00:07.46,0,0,0,0.000000
0:00:07.50,0,0,0,0.000000
0:00:07.54,0,0,0,0.000000
0:00:07.58,0,0,0,0.000000
0:00:07.62,0,0,0,0.000000
0:00:07.66,0,0,0,0.000000
0:00:07.70,0,0,0,0.000000
0:00:07.74,0,0,0,0.000000
0:00:07.79,0,0,0,0.000000
0:00:07.83,0,0,0,0.000000
0:00:07.87,0,0,0,0.000000
0:00:07.91,0,0,0,0.000000
0:00:07.95,0,0,0,0.000000
0:00:07.99,0,0,0,0.000000
0:00:08.03,0,0,0,0.000000
0:00:08.07,0,0,0,0.000000
0:00:08.11,0,0,0,0.000000
0:00:08.15,0,0,0,0.000000
0:00:08.20,0,0,0,0.000000
0:00:08.24,0,0,0,0.000000
0:00:08.28,0,0,0,0.000000
0:00:08.32,0,0,0,0.000000
0:00:08.36,0,0,0,0.000000
0:00:08.40,0,0,0,0.000000
0:00:08.44,0,0,0,0.000000
0:00:08.48,0,0,0,0.000000
0:00:08.52,0,0,0,0.000000
0:00:08.56,0,0,0,0.000000
0:00:08.61,0,0,0,0.000000
0:00:08.65,0,0,0,0.000000
0:00:08.69,0,0,0,0.000000
0:00:08.73,0,0,0,0.000000
0:00:08.77,0,0,0,0.000000
0:00:08.81,0,0,0,0.000000
0:00:08.85,0,0,0,0.000000
0:00:08.89,0,0,0,0.000000
0:00:08.93,0,0,0,0.000000
0:00:08.97,0,0,0,0.000000
0:00:09.02,0,0,0,0.000000
0:00:09.06,0,0,0,0.000000
0:00:09.10,0,0,0,0.000000
0:00:09.14,0,0,0,0.000000
0:00:09.18,0,0,0,0.000000
0:00:09.22,0,0,0,0.000000
0:00:09.26,0,0,0,0.000000
0:00:09.30,0,0,0,0.000000
0:00:09.34,0,0,0,0.000000
0:00:09.38,0,0,0,0.000000
0:00:09.43,0,0,0,0.000000
0:00:09.47,0,0,0,0.000000
0:00:09.51,0,0,0,0.000000
0:00:09.55,0,0,0,0.000000
0:00:09.59,0,0,0,0.000000
0:00:09.63,0,0,0,0.000000
0:00:09.67,0,0,0,0.000000
0:00:09.71,0,0,0,0.000000
0:00:09.75,0,0,0,0.000000
0:00:09.79,0,0,0,0.000000
0:00:09.84,0,0,0,0.000000
0:00:09.88,0,0,0,0.000000
0:00:09.92,0,0,0,0.000000
0:00:09.96,0,0,0,0.000000
0:00:10.00,0,0,0,0.000000
0:00:10.04,0,0,0,0.000000
0:00:10.08,0,0,0,0.000000
0:00:10.12,0,0,0,0.000000
0:00:10.16,0,0,0,0.000000
0:00:10.20,0,0,0,0.000000
0:00:10.25,0,0,0,0.000000
0:00:10.29,0,0,0,0.000000
0:00:10.33,0,0,0,0.000000
0:00:10.37,0,0,0,0.000000
0:00:10.41,0,0,0,0.000000
0:00:10.45,0,0,0,0.000000
0:00:10.49,0,0,0,0.000000
0:00:10.53,0,0,0,0.000000
0:00:10.57,0,0,0,0.000000
0:00:10.61,0,0,0,0.000000
0:00:10.66,0,0,0,0.000000
0:00:10.70,0,0,0,0.000000
0:00:10.74,0,0,0,0.000000
0:00:10.78,0,0,0,0.000000
0:00:10.82,0,0,0,0.000000
0:00:10.86,0,0,0,0.000000
0:00:10.90,0,0,0,0.000000
0:00:10.94,0,0,0,0.000000
0:00:10.98,0,0,0,0.000000
0:00:11.02,0,0,0,0.000000
0:00:11.07,0,0,0,0.000000
0:00:11.11,0,0,0,0.000000
0:00:11.15,0,0,0,0.000000
0:00:11.19,0,0,0,0.000000
0:00:11.23,0,0,0,0.000000
0:00:11.27,0,0,0,0.000000
0:00:11.31,0,0,0,0.000000
0:00:11.35,0,0,0,0.000000
0:00:11.39,0,0,0,0.000000
0:00:11.43,0,0,0,0.000000
0:00:11.48,0,0,0,0.000000
0:00:11.52,0,0,0,0.000000
0:00:11.56,0,0,0,0.000000
0:00:11.60,0,0,0,0.000000
0:00:11.64,0,0,0,0.000000
0:00:11.68,0,0,0,0.000000
0:00:11.72,0,0,0,0.000000
0:00:11.76,0,0,0,0.000000
0:00:11.80,0,0,0,0.000000
0:00:11.84,0,0,0,0.000000
0:00:11.89,0,0,0,0.000000
0:00:11.93,0,0,0,0.000000
0:00:11.97,0,0,0,0.000000
0:00:12.01,0,0,0,0.000000
0:00:12.05,0,0,0,0.000000
0:00:12.09,0,0,0,0.000000
0:00:12.13,0,0,0,0.000000
0:00:12.17,0,0,0,0.000000
0:00:12.21,0,0,0,0.000000
0:00:12.25,0,0,0,0.000000
0:00:12.30,0,0,0,0.000000
0:00:12.34,0,0,0,0.000000
0:00:12.38,0,0,0,0.000000
0:00:12.42,0,0,0,0.000000
0:00:12.46,0,0,0,0.000000
0:00:12.50,0,0,0,0.000000
0:00:12.54,0,0,0,0.000000
0:00:12.58,0,0,0,0.000000
0:00:12.62,0,0,0,0.000000
0:00:12.66,0,0,0,0.000000
0:00:12.71,0,0,0,0.000000
0:00:12.75,0,0,0,0.000000
0:00:12.79,0,0,0,0.000000
0:00:12.83,0,0,0,0.000000
0:00:12.87,0,0,0,0.000000
0:00:12.91,0,0,0,0.000000
0:00:12.95,0,0,0,0.000000
0:00:12.99,0,0,0,0.000000
0:00:13.03,0,0,0,0.000000
0:00:13.07,0,0,0,0.000000
0:00:13.12,0,0,0,0.000000
0:00:13.16,0,0,0,0.000000
0:00:13.20,0,0,0,0.000000
0:00:13.24,0,0,0,0.000000
0:00:13.28,0,0,0,0.000000
0:00:13.32,0,0,0,0.000000
0:00:13.36,0,0,0,0.000000
0:00:13.40,0,0,0,0.000000
0:00:13.44,0,0,0,0.000000
0:00:13.48,0,0,0,0.000000
0:00:13.53,0,0,0,0.000000
0:00:13.57,0,0,0,0.000000
0:00:13.61,0,0,0,0.000000
0:00:13.65,0,0,0,0.000000
0:00:13.69,0,0,0,0.000000
0:00:13.73,0,0,0,0.000000
0:00:13.77,0,0,0,0.000000
0:00:13.81,0,0,0,0.000000
0:00:13.85,0,0,0,0.000000
0:00:13.89,0,0,0,0.000000
0:00:13.94,0,0,0,0.000000
0:00:13.98,0,0,0,0.000000
0:00:14.02,0,0,0,0.000000
0:00:14.06,0,0,0,0.000000
0:00:14.10,0,0,0,0.000000
0:00:14.14,0,0,0,0.000000
0:00:14.18,0,0,0,0.000000
0:00:14.22,0,0,0,0.000000
0:00:14.26,0,0,0,0.000000
0:00:14.30,0,0,0,0.000000
0:00:14.35,0,0,0,0.000000
0:00:14.39,0,0,0,0.000000
0:00:14.43,0,0,0,0.000000
0:00:14.47,0,0,0,0.000000
0:00:14.51,0,0,0,0.000000
0:00:14.55,0,0,0,0.000000
0:00:14.59,0,0,0,0.000000
0:00:14.63,0,0,0,0.000000
0:00:14.67,0,0,0,0.000000
0:00:14.71,0,0,0,0.000000
0:00:14.76,0,0,0,0.000000
0:00:14.80,0,0,0,0.000000
0:00:14.84,0,0,0,0.000000
0:00:14.88,0,0,0,0.000000
0:00:14.92,0,0,0,0.000000
0:00:14.96,0,0,0,0.000000
0:00:15.00,0,0,0,0.000000
0:00:15.04,0,0,0,0.000000
0:00:15.08,0,0,0,0.000000
0:00:15.12,0,0,0,0.000000
0:00:15.17,0,0,0,0.000000
0:00:15.21,0,0,0,0.000000
0:00:15.25,0,0,0,0.000000
0:00:15.29,0,0,0,0.000000
0:00:15.33,0,0,0,0.000000
0:00:15.37,0,0,0,0.000000
0:00:15.41,0,0,0,0.000000
0:00:15.45,0,0,0,0.000000
0:00:15.49,0,0,0,0.000000
0:00:15.53,0,0,0,0.000000
0:00:15.58,0,0,0,0.000000
0:00:15.62,0,0,0,0.000000
0:00:15.66,0,0,0,0.000000
0:00:15.70,0,0,0,0.000000
0:00:15.74,0,0,0,0.000000
0:00:15.78,0,0,0,0.000000
0:00:15.82,0,0,0,0.000000
0:00:15.86,0,0,0,0.000000
0:00:15.90,0,0,0,0.000000
0:00:15.94,0,0,0,0.000000
0:00:15.99,0,0,0,0.000000
0:00:16.03,0,0,0,0.000000
0:00:16.07,0,0,0,0.000000
0:00:16.11,0,0,0,0.000000
0:00:16.15,0,0,0,0.000000
0:00:16.19,0,0,0,0.000000
0:00:16.23,0,0,0,0.000000
0:00:16.27,0,0,0,0.000000
0:00:16.31,0,0,0,0.000000
0:00:16.35,0,0,0,0.000000
0:00:16.40,0,0,0,0.000000
0:00:16.44,0,0,0,0.000000
0:00:16.48,0,0,0,0.000000
0:00:16.52,0,0,0,0.000000
0:00:16.56,0,0,0,0.000000
0:00:16.60,0,0,0,0.000000
0:00:16.64,0,0,0,0.000000
0:00:16.68,0,0,0,0.000000
0:00:16.72,0,0,0,0.000000
0:00:16.76,0,0,0,0.000000
0:00:16.81,0,0,0,0.000000
0:00:16.85,0,0,0,0.000000
0:00:16.89,0,0,0,0.000000
0:00:16.93,0,0,0,0.000000
0:00:16.97,0,0,0,0.000000
0:00:17.01,0,0,0,0.000000
0:00:17.05,0,0,0,0.000000
0:00:17.09,0,0,0,0.000000
0:00:17.13,0,0,0,0.000000
0:00:17.17,0,0,0,0.000000
0:00:17.22,0,0,0,0.000000
0:00:17.26,0,0,0,0.000000
0:00:17.30,0,0,0,0.000000
0:00:17.34,0,0,0,0.000000
0:00:17.38,0,0,0,0.000000
0:00:17.42,0,0,0,0.000000
0:00:17.46,0,0,0,0.000000
0:00:17.50,0,0,0,0.000000
0:00:17.54,0,0,0,0.000000
0:00:17.58,0,0,0,0.000000
0:00:17.63,0,0,0,0.000000
0:00:17.67,0,0,0,0.000000
0:00:17.71,0,0,0,0.000000
0:00:17.75,0,0,0,0.000000
0:00:17.79,0,0,0,0.000000
0:00:17.83,0,0,0,0.000000
0:00:17.87,0,0,0,0.000000
0:00:17.91,0,0,0,0.000000
0:00:17.95,0,0,0,0.000000
0:00:17.99,0,0,0,0.000000
0:00:18.04,0,0,0,0.000000
0:00:18.08,0,0,0,0.000000
0:00:18.12,0,0,0,0.000000
0:00:18.16,0,0,0,0.000000
0:00:18.20,0,0,0,0.000000
0:00:18.24,0,0,0,0.000000
0:00:18.28,0,0,0,0.000000
0:00:18.32,0,0,0,0.000000
0:00:18.36,0,0,0,0.000000
0:00:18.40,0,0,0,0.000000
0:00:18.45,0,0,0,0.000000
0:00:18.49,0,0,0,0.000000
0:00:18.53,0,0,0,0.000000
0:00:18.57,0,0,0,0.000000
0:00:18.61,0,0,0,0.000000
0:00:18.65,0,0,0,0.000000
0:00:18.69,0,0,0,0.000000
0:00:18.73,0,0,0,0.000000
0:00:18.77,0,0,0,0.000000
0:00:18.81,0,0,0,0.000000
0:00:18.86,0,0,0,0.000000
0:00:18.90,0,0,0,0.000000
0:00:18.94,0,0,0,0.000000
0:00:18.98,0,0,0,0.000000
0:00:19.02,0,0,0,0.000000
0:00:19.06,0,0,0,0.000000
0:00:19.10,0,0,0,0.000000
0:00:19.14,0,0,0,0.000000
0:00:19.18,0,0,0,0.000000
0:00:19.22,0,0,0,0.000000
0:00:19.27,0,0,0,0.000000
0:00:19.31,0,0,0,0.000000
0:00:19.35,0,0,0,0.000000
0:00:19.39,0,0,0,0.000000
0:00:19.43,0,0,0,0.000000
0:00:19.47,0,0,0,0.000000
0:00:19.51,0,0,0,0.000000
0:00:19.55,0,0,0,0.000000
0:00:19.59,0,0,0,0.000000
0:00:19.63,0,0,0,0.000000
0:00:19.68,0,0,0,0.000000
0:00:19.72,0,0,0,0.000000
0:00:19.76,0,0,0,0.000000
0:00:19.80,0,0,0,0.000000
0:00:19.84,0,0,0,0.000000
0:00:19.88,0,0,0,0.000000
0:00:19.92,0,0,0,0.000000
0:00:19.96,0,0,0,0.000000
0:00:20.00,0,0,0,0.000000
0:00:20.04,0,0,0,0.000000
0:00:20.09,0,0,0,0.000000
0:00:20.13,0,0,0,0.000000
0:00:20.17,0,0,0,0.000000
0:00:20.21,0,0,0,0.000000
0:00:20.25,0,0,0,0.000000
0:00:20.29,0,0,0,0.000000
0:00:20.33,0,0,0,0.000000
0:00:20.37,0,0,0,0.000000
0:00:20.41,0,0,0,0.000000
0:00:20.45,0,0,0,0.000000
0:00:20.50,0,0,0,0.000000
0:00:20.54,0,0,0,0.000000
0:00:20.58,0,0,0,0.000000
0:00:20.62,0,0,0,0.000000
0:00:20.66,0,0,0,0.000000
0:00:20.70,0,0,0,0.000000
0:00:20.74,0,0,0,0.000000
0:00:20.78,0,0,0,0.000000
0:00:20.82,0,0,0,0.000000
0:00:20.86,0,0,0,0.000000
0:00:20.91,0,0,0,0.000000
0:00:20.95,0,0,0,0.000000
0:00:20.99,0,0,0,0.000000
0:00:21.03,0,0,0,0.000000
0:00:21.07,0,0,0,0.000000
0:00:21.11,0,0,0,0.000000
0:00:21.15,0,0,0,0.000000
0:00:21.19,0,0,0,0.000000
0:00:21.23,0,0,0,0.000000
0:00:21.27,0,0,0,0.000000
0:00:21.32,0,0,0,0.000000
0:00:21.36,0,0,0,0.000000
0:00:21.40,0,0,0,0.000000
0:00:21.44,0,0,0,0.000000
0:00:21.48,0,0,0,0.000000
0:00:21.52,0,0,0,0.000000
0:00:21.56,0,0,0,0.000000
0:00:21.60,0,0,0,0.000000
0:00:21.64,0,0,0,0.000000
0:00:21.68,0,0,0,0.000000
0:00:21.73,0,0,0,0.000000
0:00:21.77,0,0,0,0.000000
0:00:21.81,0,0,0,0.000000
0:00:21.85,0,0,0,0.000000
0:00:21.89,0,0,0,0.000000
0:00:21.93,0,0,0,0.000000
0:00:21.97,0,0,0,0.000000
0:00:22.01,0,0,0,0.000000
0:00:22.05,0,0,0,0.000000
0:00:22.09,0,0,0,0.000000
0:00:22.14,0,0,0,0.000000
0:00:22.18,0,0,0,0.000000
0:00:22.22,0,0,0,0.000000
0:00:22.26,0,0,0,0.000000
0:00:22.30,0,0,0,0.000000
0:00:22.34,0,0,0,0.000000
0:00:22.38,0,0,0,0.000000
0:00:22.42,0,0,0,0.000000
0:00:22.46,0,0,0,0.000000
0:00:22.50,0,0,0,0.000000
0:00:22.55,0,0,0,0.000000
0:00:22.59,0,0,0,0.000000
0:00:22.63,0,0,0,0.000000
0:00:22.67,0,0,0,0.000000
0:00:22.71,0,0,0,0.000000
0:00:22.75,0,0,0,0.000000
0:00:22.79,0,0,0,0.000000
0:00:22.83,0,0,0,0.000000
0:00:22.87,0,0,0,0.000000
0:00:22.91,0,0,0,0.000000
0:00:22.96,0,0,0,0.000000
0:00:23.00,0,0,0,0.000000
0:00:23.04,0,0,0,0.000000
0:00:23.08,0,0,0,0.000000
0:00:23.12,0,0,0,0.000000
0:00:23.16,0,0,0,0.000000
0:00:23.20,0,0,0,0.000000
0:00:23.24,0,0,0,0.000000
0:00:23.28,0,0,0,0.000000
0:00:23.32,0,0,0,0.000000
0:00:23.37,0,0,0,0.000000
0:00:23.41,0,0,0,0.000000
0:00:23.45,0,0,0,0.000000
0:00:23.49,0,0,0,0.000000
0:00:23.53,0,0,0,0.000000
0:00:23.57,0,0,0,0.000000
0:00:23.61,0,0,0,0.000000
0:00:23.65,0,0,0,0.000000
0:00:23.69,0,0,0,0.000000
0:00:23.73,0,0,0,0.000000
0:00:23.78,0,0,0,0.000000
0:00:23.82,0,0,0,0.000000
0:00:23.86,0,0,0,0.000000
0:00:23.90,0,0,0,0.000000
0:00:23.94,0,0,0,0.000000
0:00:23.98,0,0,0,0.000000
0:00:24.02,0,0,0,0.000000
0:00:24.06,0,0,0,0.000000
0:00:24.10,0,0,0,0.000000
0:00:24.14,0,0,0,0.000000
0:00:24.19,0,0,0,0.000000
0:00:24.23,0,0,0,0.000000
0:00:24.27,0,0,0,0.000000
0:00:24.31,0,0,0,0.000000
0:00:24.35,0,0,0,0.000000
0:00:24.39,0,0,0,0.000000
0:00:24.43,0,0,0,0.000000
0:00:24.47,0,0,0,0.000000
0:00:24.51,0,0,0,0.000000
0:00:24.55,0,0,0,0.000000
0:00:24.60,0,0,0,0.000000
0:00:24.64,0,0,0,0.000000
0:00:24.68,0,0,0,0.000000
0:00:24.72,0,0,0,0.000000
0:00:24.76,0,0,0,0.000000
0:00:24.80,0,0,0,0.000000
0:00:24.84,0,0,0,0.000000
0:00:24.88,0,0,0,0.000000
0:00:24.92,0,0,0,0.000000
0:00:24.96,0,0,0,0.000000
0:00:25.01,0,0,0,0.000000
0:00:25.05,0,0,0,0.000000
0:00:25.09,0,0,0,0.000000
0:00:25.13,0,0,0,0.000000
0:00:25.17,0,0,0,0.000000
0:00:25.21,0,0,0,0.000000
0:00:25.25,0,0,0,0.000000
0:00:25.29,0,0,0,0.000000
0:00:25.33,0,0,0,0.000000
0:00:25.37,0,0,0,0.000000
0:00:25.42,0,0,0,0.000000
0:00:25.46,0,0,0,0.000000
0:00:25.50,0,0,0,0.000000
0:00:25.54,0,0,0,0.000000
0:00:25.58,0,0,0,0.000000
0:00:25.62,0,0,0,0.000000
0:00:25.66,0,0,0,0.000000
0:00:25.70,0,0,0,0.000000
0:00:25.74,0,0,0,0.000000
0:00:25.78,0,0,0,0.000000
0:00:25.83,0,0,0,0.000000
0:00:25.87,0,0,0,0.000000
0:00:25.91,0,0,0,0.000000
0:00:25.95,0,0,0,0.000000
0:00:25.99,0,0,0,0.000000
0:00:26.03,0,0,0,0.000000
0:00:26.07,0,0,0,0.000000
0:00:26.11,0,0,0,0.000000
0:00:26.15,0,0,0,0.000000
0:00:26.19,0,0,0,0.000000
0:00:26.24,0,0,0,0.000000
0:00:26.28,0,0,0,0.000000
0:00:26.32,0,0,0,0.000000
0:00:26.36,0,0,0,0.000000
0:00:26.40,0,0,0,0.000000
0:00:26.44,0,0,0,0.000000
0:00:26.48,0,0,0,0.000000
0:00:26.52,0,0,0,0.000000
0:00:26.56,0,0,0,0.000000
0:00:26.60,0,0,0,0.000000
0:00:26.65,0,0,0,0.000000
0:00:26.69,0,0,0,0.000000
0:00:26.73,0,0,0,0.000000
0:00:26.77,0,0,0,0.000000
0:00:26.81,0,0,0,0.000000
0:00:26.85,0,0,0,0.000000
0:00:26.89,0,0,0,0.000000
0:00:26.93,0,0,0,0.000000
0:00:26.97,0,0,0,0.000000
0:00:27.01,0,0,0,0.000000
0:00:27.06,0,0,0,0.000000
0:00:27.10,0,0,0,0.000000
0:00:27.14,0,0,0,0.000000
0:00:27.18,0,0,0,0.000000
0:00:27.22,0,0,0,0.000000
0:00:27.26,0,0,0,0.000000
0:00:27.30,0,0,0,0.000000
0:00:27.34,0,0,0,0.000000
0:00:27.38,0,0,0,0.000000
0:00:27.42,0,0,0,0.000000
0:00:27.47,0,0,0,0.000000
0:00:27.51,0,0,0,0.000000
0:00:27.55,0,0,0,0.000000
0:00:27.59,0,0,0,0.000000
0:00:27.63,0,0,0,0.000000
0:00:27.67,0,0,0,0.000000
0:00:27.71,0,0,0,0.000000
0:00:27.75,0,0,0,0.000000
0:00:27.79,0,0,0,0.000000
0:00:27.83,0,0,0,0.000000
0:00:27.88,0,0,0,0.000000
0:00:27.92,0,0,0,0.000000
0:00:27.96,0,0,0,0.000000
0:00:28.00,0,0,0,0.000000
0:00:28.04,0,0,0,0.000000
0:00:28.08,0,0,0,0.000000
0:00:28.12,0,0,0,0.000000
0:00:28.16,0,0,0,0.000000
0:00:28.20,0,0,0,0.000000
0:00:28.24,0,0,0,0.000000
0:00:28.29,0,0,0,0.000000
0:00:28.33,0,0,0,0.000000
0:00:28.37,0,0,0,0.000000
0:00:28.41,0,0,0,0.000000
0:00:28.45,0,0,0,0.000000
0:00:28.49,0,0,0,0.000000
0:00:28.53,0,0,0,0.000000
0:00:28.57,0,0,0,0.000000
0:00:28.61,0,0,0,0.000000
0:00:28.65,0,0,0,0.000000
0:00:28.70,0,0,0,0.000000
0:00:28.74,0,0,0,0.000000
0:00:28.78,0,0,0,0.000000
0:00:28.82,0,0,0,0.000000
0:00:28.86,0,0,0,0.000000
0:00:28.90,0,0,0,0.000000
0:00:28.94,0,0,0,0.000000
0:00:28.98,0,0,0,0.000000
0:00:29.02,0,0,0,0.000000
0:00:29.06,0,0,0,0.000000
0:00:29.11,0,0,0,0.000000
0:00:29.15,0,0,0,0.000000
0:00:29.19,0,0,0,0.000000
0:00:29.23,0,0,0,0.000000
0:00:29.27,0,0,0,0.000000
0:00:29.31,0,0,0,0.000000
0:00:29.35,0,0,0,0.000000
0:00:29.39,0,0,0,0.000000
0:00:29.43,0,0,0,0.000000
0:00:29.47,0,0,0,0.000000
0:00:29.52,0,0,0,0.000000
0:00:29.56,0,0,0,0.000000
0:00:29.60,0,0,0,0.000000
0:00:29.64,0,0,0,0.000000
0:00:29.68,0,0,0,0.000000
0:00:29.72,0,0,0,0.000000
0:00:29.76,0,0,0,0.000000
0:00:29.80,0,0,0,0.000000
0:00:29.84,0,0,0,0.000000
0:00:29.88,0,0,0,0.000000
0:00:29.93,0,0,0,0.000000
0:00:29.97,0,0,0,0.000000
0:00:30.01,0,0,0,0.000000
